Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,library,analysis_set
GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade (GO:0043410),5/310,0.0006368094559491498,0.0074069333407151,0,0,8.05327868852459,59.264400598986526,CD40;IL6;CCL4;CCL3;EIF2AK2,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Chemotaxis (GO:0140131),2/17,0.0006588989781617781,0.0074069333407151,0,0,61.82945736434109,452.8970858838778,CCL4;CCL3,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,T Cell Migration (GO:0072678),2/17,0.0006588989781617781,0.0074069333407151,0,0,61.82945736434109,452.8970858838778,CXCL10;CCL3,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892),2/17,0.0006588989781617781,0.0074069333407151,0,0,61.82945736434109,452.8970858838778,IL6;CRLF2,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Response To Interferon-Alpha (GO:0035455),2/17,0.0006588989781617781,0.0074069333407151,0,0,61.82945736434109,452.8970858838778,MX2;EIF2AK2,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Neutrophil Migration (GO:1990266),3/77,0.0006930588843394041,0.0076588880099879,0,0,19.19015444015444,139.59677487304688,CXCL10;CCL4;CCL3,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Response To Organophosphorus (GO:0046683),2/18,0.000740201623342803,0.0079116632527788,0,0,57.96220930232558,417.82568323656506,STAT1;TLR7,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of Extracellular Matrix Organization (GO:1903055),2/18,0.000740201623342803,0.0079116632527788,0,0,57.96220930232558,417.82568323656506,IL6;FSCN1,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Regulation Of Interleukin-8 Production (GO:0032677),3/81,0.0008033085131570623,0.0083136055647365,0,0,18.202380952380956,129.72421375548987,IL6;FFAR2;TLR7,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Cellular Response To Interleukin-1 (GO:0071347),3/81,0.0008033085131570623,0.0083136055647365,0,0,18.202380952380956,129.72421375548987,CD40;CCL4;CCL3,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Regulation Of Acute Inflammatory Response (GO:0002673),2/19,0.000826101582708724,0.0084159098738451,0,0,54.5499316005472,387.2386622601771,IL6;FFAR2,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Response To Interleukin-1 (GO:0070555),3/85,0.0009241299079771624,0.0092697338461709,0,0,17.3109756097561,120.94586455524302,CD40;CCL4;CCL3,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Negative Regulation Of Binding (GO:0051100),3/86,0.0009560324023137252,0.0094444413077052,0,0,17.101549053356283,118.9022607890152,IFI16;IFIT1;IFIT2,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),6/525,0.0010858619630053,0.0105668955205894,0,0,5.76137542611531,39.323583354988905,CD40;IL6;CCL4;CCL3;EIF2AK2;TLR7,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037),2/23,0.001215272106378,0.0116523149023303,0,0,44.15060908084164,296.37364666231264,CD40;IL6,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Response To Purine-Containing Compound (GO:0014074),2/24,0.0013238573520127,0.0121571125846801,0,0,42.141649048625794,279.2813711962976,STAT1;TLR7,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Eosinophil Chemotaxis (GO:0048245),2/24,0.0013238573520127,0.0121571125846801,0,0,42.141649048625794,279.2813711962976,CCL4;CCL3,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Eosinophil Migration (GO:0072677),2/24,0.0013238573520127,0.0121571125846801,0,0,42.141649048625794,279.2813711962976,CCL4;CCL3,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Response To Glucocorticoid (GO:0051384),2/26,0.0015544397883284,0.0140763158609746,0,0,38.62596899224806,249.7802385575595,IL1RN;IL6,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of Inflammatory Response (GO:0050729),3/104,0.0016538676028997,0.0147715298231591,0,0,14.04101838755304,89.92765020444018,IL6;CCL3;TLR7,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Apoptotic Process (GO:0006915),4/228,0.0016991985146694,0.0149713166427631,0,0,8.593641114982578,54.806793552858,CASP5;MX1;IFI6;IFIT2,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Response To Tumor Necrosis Factor (GO:0034612),3/108,0.00184257067462,0.0160180810646966,0,0,13.503401360544215,85.02543026950961,CD40;CCL4;CCL3,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of B Cell Proliferation (GO:0030890),2/29,0.0019335473987568,0.0163723753764864,0,0,34.32902670111972,214.50145380101688,CD40;CD38,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of Calcium Ion Transport (GO:0051928),2/29,0.0019335473987568,0.0163723753764864,0,0,34.32902670111972,214.50145380101688,CCL4;CCL3,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Regulation Of Calcium-Mediated Signaling (GO:0050848),2/30,0.0020687005204849,0.0172922146071303,0,0,33.10132890365448,204.59384020901297,CCL4;CCL3,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Toll-Like Receptor Signaling Pathway (GO:0002224),2/31,0.0022082130877202,0.0182247459897925,0,0,31.958299919807537,195.44327291118304,TNIP3;TLR7,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),3/117,0.0023149250499843,0.0188666391573724,0,0,12.43170426065163,75.44028023735406,CXCL10;IL6;TNIP3,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Apoptotic Mitochondrial Changes (GO:0008637),2/34,0.0026527136191925,0.0213527071569574,0,0,28.9578488372093,171.78294456046322,IFI6;IFIT2,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of Defense Response (GO:0031349),3/124,0.0027297825692108,0.0217051004283595,0,0,11.708382526564344,69.12082634469832,CCL3;ACOD1;TLR7,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Liver Development (GO:0001889),2/35,0.0028094704338826,0.0220695749745961,0,0,28.078928823114868,164.9569474258668,IL6;DNAAF1,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of Interferon-Beta Production (GO:0032728),2/36,0.0029704902359377,0.0230566623075167,0,0,27.251709986320108,158.57847101200235,IRF7;TLR7,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),4/270,0.0031335769812361,0.0237733901631775,0,0,7.221346048046946,41.635249224575375,IL6;CCL3;MNDA;IFIT2,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894),2/37,0.0031357539172289,0.0237733901631775,0,0,26.471760797342192,152.60667394670926,IL6;CRLF2,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702),2/38,0.0033052424315599,0.0239446451708562,0,0,25.73514211886305,147.00544861256097,IL6;FFAR2,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Cellular Response To Type I Interferon (GO:0071357),2/38,0.0033052424315599,0.0239446451708562,0,0,25.73514211886305,147.00544861256097,STAT1;IFIT1,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Response To cAMP (GO:0051591),2/38,0.0033052424315599,0.0239446451708562,0,0,25.73514211886305,147.00544861256097,STAT1;AQP9,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Response To Peptide (GO:1901652),2/38,0.0033052424315599,0.0239446451708562,0,0,25.73514211886305,147.00544861256097,STAT1;CACNA1A,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of Monoatomic Ion Transport (GO:0043270),2/40,0.0036568180781167,0.0262004987574955,0,0,24.378212974296204,136.79009952088907,CCL4;CCL3,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Lymphocyte Migration (GO:0072676),2/41,0.0038388674215502,0.0272058865092477,0,0,23.751937984496124,132.12200527176495,CCL4;CCL3,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Modulation By Host Of Symbiont Process (GO:0051851),2/42,0.0040250660201844,0.0279185430336195,0,0,23.156976744186046,127.71568154329184,CCL4;CCL3,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043124),2/42,0.0040250660201844,0.0279185430336195,0,0,23.156976744186046,127.71568154329184,STAT1;TNIP3,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),5/480,0.0043221226159232,0.0296634099534946,0,0,5.126315789473685,27.90770750626079,IL6;IFI16;CCL3;ITGB8;EIF2AK2,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,B Cell Receptor Signaling Pathway (GO:0050853),2/46,0.0048109789913548,0.0324965900274413,0,0,21.047568710359407,112.32781563908108,CD38;MNDA,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),3/152,0.0048346153875181,0.0324965900274413,0,0,9.494726749760307,50.62544343153579,CD40;IL6;EIF2AK2,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),2/47,0.0050176439094747,0.0333826921324236,0,0,20.578811369509044,108.96058335116376,IL6;STAT1,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of Response To External Stimulus (GO:0032103),3/155,0.0051045975383244,0.0336181575251267,0,0,9.30592105263158,49.1130561335911,CCL3;ACOD1;TLR7,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Response To Lipopolysaccharide (GO:0032496),3/159,0.0054785073640086,0.0357198680133364,0,0,9.06547619047619,47.20323280114796,CXCL10;IL6;TNIP3,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Regulation Of Interferon-Beta Production (GO:0032648),2/50,0.0056617913266769,0.0361910582842488,0,0,19.289728682170544,99.80534454493326,IRF7;TLR7,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Blood Circulation (GO:0008015),2/50,0.0056617913266769,0.0361910582842488,0,0,19.289728682170544,99.80534454493326,CXCL10;STAT1,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Negative Regulation Of Innate Immune Response (GO:0045824),2/52,0.0061111670370749,0.0383123164247388,0,0,18.51627906976744,94.3892789095494,IFI16;ACOD1,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Regulation Of Peptide Hormone Secretion (GO:0090276),2/52,0.0061111670370749,0.0383123164247388,0,0,18.51627906976744,94.3892789095494,IL6;FFAR2,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224),2/53,0.0063417834952209,0.0390079513102269,0,0,18.15230278157775,91.86145708231952,EIF2AK2;TLR7,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117),2/53,0.0063417834952209,0.0390079513102269,0,0,18.15230278157775,91.86145708231952,IFI16;IFI6,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),2/54,0.0065763282126412,0.0397015369874265,0,0,17.802325581395348,89.44384543900023,CXCL10;IL6,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),2/54,0.0065763282126412,0.0397015369874265,0,0,17.802325581395348,89.44384543900023,IL6;STAT1,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531),2/55,0.0068147831567523,0.0407636570477299,0,0,17.465555068012286,87.12973398514757,CD40;IL6,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),6/766,0.0070568965092995,0.0414526935996394,0,0,3.885627530364373,19.248427036770423,CXCL10;IL6;STAT1;EIF2AK2;IFIT3;CRLF2,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Pattern Recognition Receptor Signaling Pathway (GO:0002221),2/56,0.0070571303520858,0.0414526935996394,0,0,17.141257536606375,84.91293501768286,FFAR2;TLR7,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of Hydrolase Activity (GO:0051345),3/176,0.0072494147847661,0.0421396940319727,0,0,8.167630057803468,40.2405618192364,CD40;CCL4;CCL3,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Regulation Of Calcium Ion Transport (GO:0051924),2/57,0.0073033518797744,0.0421396940319727,0,0,16.82875264270613,82.78773387271558,CCL4;CCL3,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Negative Regulation Of Cytokine Production (GO:0001818),3/178,0.007477498052324,0.0427660414922392,0,0,8.073469387755102,39.52655184183264,IL6;ACOD1;XAF1,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of Type II Interferon Production (GO:0032729),2/58,0.0075534298811318,0.0428246633260692,0,0,16.527408637873755,80.74884509403802,EBI3;TLR7,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Regulation Of Type I Interferon Production (GO:0032479),2/59,0.0078073465528601,0.0435076064313229,0,0,16.236638106895146,78.79137336901155,IRF7;XAF1,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960),2/59,0.0078073465528601,0.0435076064313229,0,0,16.236638106895146,78.79137336901155,IL1RN;IL6,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509),2/65,0.0094104689750894,0.0515598804349439,0,0,14.685861941675896,68.5232403579178,CD40;IL6,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of T Cell Proliferation (GO:0042102),2/65,0.0094104689750894,0.0515598804349439,0,0,14.685861941675896,68.5232403579178,IL6;EBI3,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),4/381,0.0104427305365055,0.054497926216321,0,0,5.066442388561817,23.112346081527907,IL6;IFI6;CD38;IFIT3,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Negative Regulation Of Protein Binding (GO:0032091),2/71,0.0111473609254622,0.054497926216321,0,0,13.40478597910347,60.27532387132229,IFIT1;IFIT2,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Regulation Of Glucagon Secretion (GO:0070092),1/5,0.0112004940383236,0.054497926216321,0,0,113.35795454545456,509.1809644864944,IL6,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Negative Regulation Of Myeloid Cell Apoptotic Process (GO:0033033),1/5,0.0112004940383236,0.054497926216321,0,0,113.35795454545456,509.1809644864944,IRF7,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Regulation Of Hematopoietic Stem Cell Proliferation (GO:1902033),1/5,0.0112004940383236,0.054497926216321,0,0,113.35795454545456,509.1809644864944,EIF2AK2,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Positive Regulation Of Podosome Assembly (GO:0071803),1/5,0.0112004940383236,0.054497926216321,0,0,113.35795454545456,509.1809644864944,FSCN1,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Regulation Of Macrophage Apoptotic Process (GO:2000109),1/5,0.0112004940383236,0.054497926216321,0,0,113.35795454545456,509.1809644864944,IRF7,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Inflammatory Response To Wounding (GO:0090594),1/5,0.0112004940383236,0.054497926216321,0,0,113.35795454545456,509.1809644864944,IL6,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Leukocyte Apoptotic Process (GO:0071887),1/5,0.0112004940383236,0.054497926216321,0,0,113.35795454545456,509.1809644864944,IL6,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Leukocyte Chemotaxis Involved In Inflammatory Response (GO:0002232),1/5,0.0112004940383236,0.054497926216321,0,0,113.35795454545456,509.1809644864944,FFAR2,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Mesenchymal Cell Differentiation Involved In Kidney Development (GO:0072161),1/5,0.0112004940383236,0.054497926216321,0,0,113.35795454545456,509.1809644864944,STAT1,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Response To cGMP (GO:0070305),1/5,0.0112004940383236,0.054497926216321,0,0,113.35795454545456,509.1809644864944,TLR7,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Response To Peptidoglycan (GO:0032494),1/5,0.0112004940383236,0.054497926216321,0,0,113.35795454545456,509.1809644864944,IL6,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Regulation Of Apoptotic DNA Fragmentation (GO:1902510),1/5,0.0112004940383236,0.054497926216321,0,0,113.35795454545456,509.1809644864944,IL6,GO_Biological_Process_2023,lps_receiver
GO_Biological_Process_2023,Determination Of Liver Left/Right Asymmetry (GO:0071910),1/5,0.0112004940383236,0.054497926216321,0,0,113.35795454545456,509.1809644864944,DNAAF1,GO_Biological_Process_2023,lps_receiver
